profile_id,profile,sample_index,source_count,source_distances_m,radius_m,target_speakers,crossed_speaker_count_vs_prev,crossed_source_distances_m,target_set_unchanged_vs_prev,input_rms,input_rms_db,output_rms,output_rms_db,output_level_db_vs_input,delta_output_rms_db_vs_prev,adjacent_l1_vs_input,input_path,output_path
10,04,31,2,0.946217;4.587186,2.4,1,0,,true,0.00363742246,-48.784125,0.00321144733,-49.865984,-1.081859,0.000767,0.00153522547,profile_10_04/mix_02_input.wav,profile_10_04/mix_02_q2.4m.wav
10,04,31,2,0.946217;4.587186,2.5,1,0,,true,0.00363742246,-48.784125,0.0032109514,-49.867325,-1.083200,-0.001341,0.00150214029,profile_10_04/mix_02_input.wav,profile_10_04/mix_02_q2.5m.wav
10,04,31,2,0.946217;4.587186,2.6,1,0,,true,0.00363742246,-48.784125,0.00321273152,-49.862511,-1.078386,0.004814,0.00291889577,profile_10_04/mix_02_input.wav,profile_10_04/mix_02_q2.6m.wav
10,04,31,2,0.946217;4.587186,2.7,1,0,,true,0.00363742246,-48.784125,0.00321491841,-49.856601,-1.072476,0.005910,0.00350796683,profile_10_04/mix_02_input.wav,profile_10_04/mix_02_q2.7m.wav
10,04,31,2,0.946217;4.587186,2.8,1,0,,true,0.00363742246,-48.784125,0.0032170635,-49.850807,-1.066682,0.005794,0.00331628403,profile_10_04/mix_02_input.wav,profile_10_04/mix_02_q2.8m.wav
10,04,31,2,0.946217;4.587186,2.9,1,0,,true,0.00363742246,-48.784125,0.00321858026,-49.846713,-1.062588,0.004094,0.00302292543,profile_10_04/mix_02_input.wav,profile_10_04/mix_02_q2.9m.wav
10,04,31,2,0.946217;4.587186,3.0,1,0,,true,0.00363742246,-48.784125,0.00322011121,-49.842583,-1.058457,0.004131,0.00277434217,profile_10_04/mix_02_input.wav,profile_10_04/mix_02_q3m.wav
10,04,31,2,0.946217;4.587186,3.1,1,0,,true,0.00363742246,-48.784125,0.0032222735,-49.836752,-1.052627,0.005831,0.00355199532,profile_10_04/mix_02_input.wav,profile_10_04/mix_02_q3.1m.wav
10,04,31,2,0.946217;4.587186,3.2,1,0,,true,0.00363742246,-48.784125,0.00322543168,-49.828243,-1.044118,0.008509,0.00473819292,profile_10_04/mix_02_input.wav,profile_10_04/mix_02_q3.2m.wav
10,04,31,2,0.946217;4.587186,3.3,1,0,,true,0.00363742246,-48.784125,0.00323728508,-49.796381,-1.012256,0.031862,0.0141755283,profile_10_04/mix_02_input.wav,profile_10_04/mix_02_q3.3m.wav
10,04,31,2,0.946217;4.587186,3.4,1,0,,true,0.00363742246,-48.784125,0.00327081396,-49.706883,-0.922758,0.089498,0.0294275652,profile_10_04/mix_02_input.wav,profile_10_04/mix_02_q3.4m.wav
10,04,31,2,0.946217;4.587186,3.5,1,0,,true,0.00363742246,-48.784125,0.00344826811,-49.247979,-0.463854,0.458904,0.0932057862,profile_10_04/mix_02_input.wav,profile_10_04/mix_02_q3.5m.wav
10,04,31,2,0.946217;4.587186,3.6,1,0,,true,0.00363742246,-48.784125,0.00353237578,-49.038662,-0.254537,0.209317,0.0326648601,profile_10_04/mix_02_input.wav,profile_10_04/mix_02_q3.6m.wav
10,04,31,2,0.946217;4.587186,3.7,1,0,,true,0.00363742246,-48.784125,0.00354852585,-48.999041,-0.214915,0.039621,0.00653434204,profile_10_04/mix_02_input.wav,profile_10_04/mix_02_q3.7m.wav
10,04,31,2,0.946217;4.587186,3.8,1,0,,true,0.00363742246,-48.784125,0.00354934815,-48.997028,-0.212903,0.002013,0.00217379335,profile_10_04/mix_02_input.wav,profile_10_04/mix_02_q3.8m.wav
10,04,31,2,0.946217;4.587186,3.9,1,0,,true,0.00363742246,-48.784125,0.00355054076,-48.994110,-0.209985,0.002918,0.00246748325,profile_10_04/mix_02_input.wav,profile_10_04/mix_02_q3.9m.wav
10,04,31,2,0.946217;4.587186,4.0,1,0,,true,0.00363742246,-48.784125,0.00355159857,-48.991523,-0.207397,0.002587,0.00275063329,profile_10_04/mix_02_input.wav,profile_10_04/mix_02_q4m.wav
11,11,32,2,1.748349;1.776134,0.0,0,,,,0.0055361557,-45.135834,1.10002425e-06,-119.171947,-74.036113,,,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q0m.wav
11,11,32,2,1.748349;1.776134,0.1,0,0,,true,0.0055361557,-45.135834,7.41609882e-07,-122.596478,-77.460644,-3.424531,0.000113438334,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q0.1m.wav
11,11,32,2,1.748349;1.776134,0.2,0,0,,true,0.0055361557,-45.135834,9.98309636e-07,-120.014686,-74.878852,2.581792,0.000103675731,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q0.2m.wav
11,11,32,2,1.748349;1.776134,0.3,0,0,,true,0.0055361557,-45.135834,1.02695264e-06,-119.768983,-74.633149,0.245703,0.000115011084,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q0.3m.wav
11,11,32,2,1.748349;1.776134,0.4,0,0,,true,0.0055361557,-45.135834,1.14883631e-06,-118.794829,-73.658995,0.974154,0.000112868478,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q0.4m.wav
11,11,32,2,1.748349;1.776134,0.5,0,0,,true,0.0055361557,-45.135834,1.33961826e-06,-117.460372,-72.324538,1.334457,8.8726209e-05,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q0.5m.wav
11,11,32,2,1.748349;1.776134,0.6,0,0,,true,0.0055361557,-45.135834,2.28161575e-06,-112.835146,-67.699312,4.625226,0.000119926464,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q0.6m.wav
11,11,32,2,1.748349;1.776134,0.7,0,0,,true,0.0055361557,-45.135834,4.5409416e-06,-106.857080,-61.721246,5.978066,0.000141671632,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q0.7m.wav
11,11,32,2,1.748349;1.776134,0.8,0,0,,true,0.0055361557,-45.135834,1.28555743e-05,-97.818170,-52.682336,9.038910,0.000311331782,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q0.8m.wav
11,11,32,2,1.748349;1.776134,0.9,0,0,,true,0.0055361557,-45.135834,1.88947725e-05,-94.473166,-49.337332,3.345003,0.000313633609,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q0.9m.wav
11,11,32,2,1.748349;1.776134,1.0,0,0,,true,0.0055361557,-45.135834,3.30348882e-05,-89.620543,-44.484709,4.852623,0.000618838694,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q1m.wav
11,11,32,2,1.748349;1.776134,1.1,0,0,,true,0.0055361557,-45.135834,8.33568267e-05,-81.581176,-36.445342,8.039366,0.00191868723,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q1.1m.wav
11,11,32,2,1.748349;1.776134,1.2,0,0,,true,0.0055361557,-45.135834,0.000182905014,-74.755488,-29.619654,6.825689,0.00407919599,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q1.2m.wav
11,11,32,2,1.748349;1.776134,1.3,0,0,,true,0.0055361557,-45.135834,0.000299975854,-70.458274,-25.322440,4.297214,0.00589755626,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q1.3m.wav
11,11,32,2,1.748349;1.776134,1.4,0,0,,true,0.0055361557,-45.135834,0.00039189182,-68.136676,-23.000842,2.321598,0.00565806295,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q1.4m.wav
11,11,32,2,1.748349;1.776134,1.5,0,0,,true,0.0055361557,-45.135834,0.000492819316,-66.146246,-21.010411,1.990430,0.00832405467,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q1.5m.wav
11,11,32,2,1.748349;1.776134,1.6,0,0,,true,0.0055361557,-45.135834,0.000680071035,-63.348914,-18.213080,2.797331,0.0187813703,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q1.6m.wav
11,11,32,2,1.748349;1.776134,1.7,0,0,,true,0.0055361557,-45.135834,0.000742304025,-62.588364,-17.452530,0.760551,0.0125642119,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q1.7m.wav
11,11,32,2,1.748349;1.776134,1.8,2,2,1.748349;1.776134,false,0.0055361557,-45.135834,0.0012073622,-58.363248,-13.227414,4.225115,0.0581986,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q1.8m.wav
11,11,32,2,1.748349;1.776134,1.9,2,0,,true,0.0055361557,-45.135834,0.00336569717,-49.458499,-4.322665,8.904749,0.313887229,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q1.9m.wav
11,11,32,2,1.748349;1.776134,2.0,2,0,,true,0.0055361557,-45.135834,0.00331029996,-49.602653,-4.466819,-0.144154,0.0322549764,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q2m.wav
11,11,32,2,1.748349;1.776134,2.1,2,0,,true,0.0055361557,-45.135834,0.00333500917,-49.538059,-4.402225,0.064594,0.00921608878,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q2.1m.wav
11,11,32,2,1.748349;1.776134,2.2,2,0,,true,0.0055361557,-45.135834,0.00335844209,-49.477243,-4.341409,0.060817,0.0091283375,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q2.2m.wav
11,11,32,2,1.748349;1.776134,2.3,2,0,,true,0.0055361557,-45.135834,0.00337203522,-49.442158,-4.306324,0.035085,0.00880260036,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q2.3m.wav
11,11,32,2,1.748349;1.776134,2.4,2,0,,true,0.0055361557,-45.135834,0.00338470414,-49.409586,-4.273752,0.032572,0.00644892914,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q2.4m.wav
11,11,32,2,1.748349;1.776134,2.5,2,0,,true,0.0055361557,-45.135834,0.00340456065,-49.358778,-4.222944,0.050807,0.0110574713,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q2.5m.wav
11,11,32,2,1.748349;1.776134,2.6,2,0,,true,0.0055361557,-45.135834,0.00342798679,-49.299217,-4.163383,0.059561,0.0129490264,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q2.6m.wav
11,11,32,2,1.748349;1.776134,2.7,2,0,,true,0.0055361557,-45.135834,0.0034516182,-49.239545,-4.103711,0.059672,0.0142761692,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q2.7m.wav
11,11,32,2,1.748349;1.776134,2.8,2,0,,true,0.0055361557,-45.135834,0.00349811138,-49.123327,-3.987493,0.116218,0.021058062,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q2.8m.wav
11,11,32,2,1.748349;1.776134,2.9,2,0,,true,0.0055361557,-45.135834,0.00360240024,-48.868161,-3.732327,0.255167,0.035250079,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q2.9m.wav
11,11,32,2,1.748349;1.776134,3.0,2,0,,true,0.0055361557,-45.135834,0.00373471675,-48.554847,-3.419013,0.313314,0.0365733277,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q3m.wav
11,11,32,2,1.748349;1.776134,3.1,2,0,,true,0.0055361557,-45.135834,0.00384644553,-48.298808,-3.162974,0.256038,0.0286694339,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q3.1m.wav
11,11,32,2,1.748349;1.776134,3.2,2,0,,true,0.0055361557,-45.135834,0.00390040267,-48.177811,-3.041977,0.120997,0.0123749701,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q3.2m.wav
11,11,32,2,1.748349;1.776134,3.3,2,0,,true,0.0055361557,-45.135834,0.00412696607,-47.687382,-2.551548,0.490429,0.0492818021,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q3.3m.wav
11,11,32,2,1.748349;1.776134,3.4,2,0,,true,0.0055361557,-45.135834,0.00479902314,-46.376943,-1.241109,1.310439,0.125710332,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q3.4m.wav
11,11,32,2,1.748349;1.776134,3.5,2,0,,true,0.0055361557,-45.135834,0.00516700316,-45.735225,-0.599391,0.641718,0.0589844707,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q3.5m.wav
11,11,32,2,1.748349;1.776134,3.6,2,0,,true,0.0055361557,-45.135834,0.005297489,-45.518599,-0.382765,0.216627,0.0200341943,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q3.6m.wav
11,11,32,2,1.748349;1.776134,3.7,2,0,,true,0.0055361557,-45.135834,0.00535953465,-45.417458,-0.281624,0.101140,0.0100581014,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q3.7m.wav
11,11,32,2,1.748349;1.776134,3.8,2,0,,true,0.0055361557,-45.135834,0.00537989235,-45.384528,-0.248694,0.032930,0.00478010162,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q3.8m.wav
11,11,32,2,1.748349;1.776134,3.9,2,0,,true,0.0055361557,-45.135834,0.00539274057,-45.363809,-0.227975,0.020719,0.00362061788,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q3.9m.wav
11,11,32,2,1.748349;1.776134,4.0,2,0,,true,0.0055361557,-45.135834,0.00540531327,-45.343583,-0.207749,0.020227,0.00324865881,profile_11_11/mix_02_input.wav,profile_11_11/mix_02_q4m.wav
12,12,33,2,1.643960;2.746062,0.0,0,,,,0.00510792506,-45.835110,6.38939856e-07,-123.890787,-78.055677,,,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q0m.wav
12,12,33,2,1.643960;2.746062,0.1,0,0,,true,0.00510792506,-45.835110,4.58731485e-07,-126.768810,-80.933700,-2.878023,9.9490049e-05,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q0.1m.wav
12,12,33,2,1.643960;2.746062,0.2,0,0,,true,0.00510792506,-45.835110,5.34812664e-07,-125.435950,-79.600840,1.332860,9.25574429e-05,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q0.2m.wav
12,12,33,2,1.643960;2.746062,0.3,0,0,,true,0.00510792506,-45.835110,6.75047612e-07,-123.413299,-77.578189,2.022651,0.000105363681,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q0.3m.wav
12,12,33,2,1.643960;2.746062,0.4,0,0,,true,0.00510792506,-45.835110,8.06072954e-07,-121.872502,-76.037393,1.540797,0.000116269442,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q0.4m.wav
12,12,33,2,1.643960;2.746062,0.5,0,0,,true,0.00510792506,-45.835110,9.47964881e-07,-120.464146,-74.629036,1.408356,9.47972266e-05,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q0.5m.wav
12,12,33,2,1.643960;2.746062,0.6,0,0,,true,0.00510792506,-45.835110,1.04318493e-06,-119.632766,-73.797656,0.831380,7.9502445e-05,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q0.6m.wav
12,12,33,2,1.643960;2.746062,0.7,0,0,,true,0.00510792506,-45.835110,1.13347216e-06,-118.911775,-73.076666,0.720990,7.63929487e-05,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q0.7m.wav
12,12,33,2,1.643960;2.746062,0.8,0,0,,true,0.00510792506,-45.835110,1.27872712e-06,-117.864436,-72.029326,1.047340,7.80239714e-05,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q0.8m.wav
12,12,33,2,1.643960;2.746062,0.9,0,0,,true,0.00510792506,-45.835110,2.00717448e-06,-113.948293,-68.113184,3.916142,9.27056965e-05,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q0.9m.wav
12,12,33,2,1.643960;2.746062,1.0,0,0,,true,0.00510792506,-45.835110,3.59474973e-06,-108.886624,-63.051515,5.061669,0.000105432199,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q1m.wav
12,12,33,2,1.643960;2.746062,1.1,0,0,,true,0.00510792506,-45.835110,7.43029634e-06,-102.579876,-56.744766,6.306748,0.000134138201,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q1.1m.wav
12,12,33,2,1.643960;2.746062,1.2,0,0,,true,0.00510792506,-45.835110,1.72602836e-05,-95.259041,-49.423931,7.320835,0.000295834379,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q1.2m.wav
12,12,33,2,1.643960;2.746062,1.3,0,0,,true,0.00510792506,-45.835110,3.36350367e-05,-89.464162,-43.629052,5.794879,0.000500523251,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q1.3m.wav
12,12,33,2,1.643960;2.746062,1.4,0,0,,true,0.00510792506,-45.835110,4.42283652e-05,-87.085982,-41.250872,2.378180,0.000399013039,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q1.4m.wav
12,12,33,2,1.643960;2.746062,1.5,0,0,,true,0.00510792506,-45.835110,4.92940648e-05,-86.144107,-40.308998,0.941875,0.000277011765,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q1.5m.wav
12,12,33,2,1.643960;2.746062,1.6,0,0,,true,0.00510792506,-45.835110,4.84734264e-05,-86.289925,-40.454816,-0.145818,0.000233170847,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q1.6m.wav
12,12,33,2,1.643960;2.746062,1.7,1,1,1.643960,false,0.00510792506,-45.835110,4.9414936e-05,-86.122835,-40.287725,0.167090,0.000286976847,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q1.7m.wav
12,12,33,2,1.643960;2.746062,1.8,1,0,,true,0.00510792506,-45.835110,5.60997375e-05,-85.020783,-39.185674,1.102052,0.000573203012,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q1.8m.wav
12,12,33,2,1.643960;2.746062,1.9,1,0,,true,0.00510792506,-45.835110,6.67243372e-05,-83.514315,-37.679205,1.506469,0.000961319893,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q1.9m.wav
12,12,33,2,1.643960;2.746062,2.0,1,0,,true,0.00510792506,-45.835110,8.91757026e-05,-80.995069,-35.159959,2.519245,0.00159013822,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q2m.wav
12,12,33,2,1.643960;2.746062,2.1,1,0,,true,0.00510792506,-45.835110,0.00012714064,-77.914312,-32.079202,3.080757,0.00296723931,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q2.1m.wav
12,12,33,2,1.643960;2.746062,2.2,1,0,,true,0.00510792506,-45.835110,0.000212347189,-73.459070,-27.623960,4.455242,0.00706467233,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q2.2m.wav
12,12,33,2,1.643960;2.746062,2.3,1,0,,true,0.00510792506,-45.835110,0.000446025495,-67.012806,-21.177697,6.446263,0.0237348049,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q2.3m.wav
12,12,33,2,1.643960;2.746062,2.4,1,0,,true,0.00510792506,-45.835110,0.000618095066,-64.178894,-18.343785,2.833912,0.0227475279,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q2.4m.wav
12,12,33,2,1.643960;2.746062,2.5,1,0,,true,0.00510792506,-45.835110,0.000787601998,-62.073864,-16.238754,2.105031,0.0217006749,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q2.5m.wav
12,12,33,2,1.643960;2.746062,2.6,1,0,,true,0.00510792506,-45.835110,0.00100015308,-59.998670,-14.163561,2.075193,0.0320989783,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q2.6m.wav
12,12,33,2,1.643960;2.746062,2.7,1,0,,true,0.00510792506,-45.835110,0.00188765094,-54.481566,-8.646457,5.517104,0.145034899,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q2.7m.wav
12,12,33,2,1.643960;2.746062,2.8,2,1,2.746062,false,0.00510792506,-45.835110,0.00307181162,-50.252108,-4.416999,4.229458,0.189507788,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q2.8m.wav
12,12,33,2,1.643960;2.746062,2.9,2,0,,true,0.00510792506,-45.835110,0.00333249492,-49.544610,-3.709500,0.707498,0.0558356735,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q2.9m.wav
12,12,33,2,1.643960;2.746062,3.0,2,0,,true,0.00510792506,-45.835110,0.00368426551,-48.672982,-2.837872,0.871628,0.0628805048,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q3m.wav
12,12,33,2,1.643960;2.746062,3.1,2,0,,true,0.00510792506,-45.835110,0.00368874685,-48.662423,-2.827313,0.010559,0.00601956214,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q3.1m.wav
12,12,33,2,1.643960;2.746062,3.2,2,0,,true,0.00510792506,-45.835110,0.00381903282,-48.360932,-2.525823,0.301491,0.0213479895,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q3.2m.wav
12,12,33,2,1.643960;2.746062,3.3,2,0,,true,0.00510792506,-45.835110,0.00399130265,-47.977707,-2.142597,0.383225,0.0274911415,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q3.3m.wav
12,12,33,2,1.643960;2.746062,3.4,2,0,,true,0.00510792506,-45.835110,0.00428480246,-47.361384,-1.526274,0.616323,0.0447211664,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q3.4m.wav
12,12,33,2,1.643960;2.746062,3.5,2,0,,true,0.00510792506,-45.835110,0.00457034789,-46.801015,-0.965905,0.560369,0.0418065357,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q3.5m.wav
12,12,33,2,1.643960;2.746062,3.6,2,0,,true,0.00510792506,-45.835110,0.00479142036,-46.390715,-0.555605,0.410300,0.0306657874,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q3.6m.wav
12,12,33,2,1.643960;2.746062,3.7,2,0,,true,0.00510792506,-45.835110,0.00485149584,-46.282487,-0.447377,0.108228,0.00913380808,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q3.7m.wav
12,12,33,2,1.643960;2.746062,3.8,2,0,,true,0.00510792506,-45.835110,0.00489709805,-46.201224,-0.366114,0.081263,0.00697267385,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q3.8m.wav
12,12,33,2,1.643960;2.746062,3.9,2,0,,true,0.00510792506,-45.835110,0.00493887185,-46.127445,-0.292335,0.073779,0.00638299784,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q3.9m.wav
12,12,33,2,1.643960;2.746062,4.0,2,0,,true,0.00510792506,-45.835110,0.00497653105,-46.061466,-0.226356,0.065979,0.00563993869,profile_12_12/mix_02_input.wav,profile_12_12/mix_02_q4m.wav
13,13,34,2,1.374822;3.287958,0.0,0,,,,0.0117360948,-38.609528,1.89054151e-06,-114.468271,-75.858743,,,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q0m.wav
13,13,34,2,1.374822;3.287958,0.1,0,0,,true,0.0117360948,-38.609528,1.36568047e-06,-117.293012,-78.683484,-2.824741,0.000118214544,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q0.1m.wav
13,13,34,2,1.374822;3.287958,0.2,0,0,,true,0.0117360948,-38.609528,1.62969626e-06,-115.757861,-77.148333,1.535150,0.000108305057,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q0.2m.wav
13,13,34,2,1.374822;3.287958,0.3,0,0,,true,0.0117360948,-38.609528,1.86690236e-06,-114.577563,-75.968035,1.180298,0.000122420884,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q0.3m.wav
13,13,34,2,1.374822;3.287958,0.4,0,0,,true,0.0117360948,-38.609528,2.13519854e-06,-113.411231,-74.801703,1.166333,0.000123995777,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q0.4m.wav
13,13,34,2,1.374822;3.287958,0.5,0,0,,true,0.0117360948,-38.609528,2.39083991e-06,-112.428986,-73.819459,0.982244,9.68871487e-05,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q0.5m.wav
13,13,34,2,1.374822;3.287958,0.6,0,0,,true,0.0117360948,-38.609528,2.55778097e-06,-111.842730,-73.233202,0.586257,8.52834451e-05,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q0.6m.wav
13,13,34,2,1.374822;3.287958,0.7,0,0,,true,0.0117360948,-38.609528,2.69981111e-06,-111.373329,-72.763801,0.469400,8.21396361e-05,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q0.7m.wav
13,13,34,2,1.374822;3.287958,0.8,0,0,,true,0.0117360948,-38.609528,2.83604086e-06,-110.945747,-72.336219,0.427582,8.16829744e-05,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q0.8m.wav
13,13,34,2,1.374822;3.287958,0.9,0,0,,true,0.0117360948,-38.609528,2.95999744e-06,-110.574170,-71.964643,0.371577,8.11232001e-05,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q0.9m.wav
13,13,34,2,1.374822;3.287958,1.0,0,0,,true,0.0117360948,-38.609528,3.06371252e-06,-110.275037,-71.665509,0.299133,8.1016915e-05,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q1m.wav
13,13,34,2,1.374822;3.287958,1.1,0,0,,true,0.0117360948,-38.609528,3.32548847e-06,-109.562888,-70.953361,0.712148,8.99944264e-05,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q1.1m.wav
13,13,34,2,1.374822;3.287958,1.2,0,0,,true,0.0117360948,-38.609528,4.15943617e-06,-107.619309,-69.009781,1.943580,0.000119712009,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q1.2m.wav
13,13,34,2,1.374822;3.287958,1.3,0,0,,true,0.0117360948,-38.609528,1.21084338e-05,-98.338240,-59.728712,9.281069,0.000279446537,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q1.3m.wav
13,13,34,2,1.374822;3.287958,1.4,1,1,1.374822,false,0.0117360948,-38.609528,0.000242609891,-72.301830,-33.692302,26.036410,0.00522558637,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q1.4m.wav
13,13,34,2,1.374822;3.287958,1.5,1,0,,true,0.0117360948,-38.609528,0.00599792191,-44.439984,-5.830456,27.861846,0.38500803,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q1.5m.wav
13,13,34,2,1.374822;3.287958,1.6,1,0,,true,0.0117360948,-38.609528,0.00676915663,-43.389309,-4.779781,1.050675,0.0775801961,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q1.6m.wav
13,13,34,2,1.374822;3.287958,1.7,1,0,,true,0.0117360948,-38.609528,0.00685281695,-43.282617,-4.673090,0.106691,0.00844127326,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q1.7m.wav
13,13,34,2,1.374822;3.287958,1.8,1,0,,true,0.0117360948,-38.609528,0.00695008419,-43.160199,-4.550671,0.122419,0.00904710467,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q1.8m.wav
13,13,34,2,1.374822;3.287958,1.9,1,0,,true,0.0117360948,-38.609528,0.00705943466,-43.024602,-4.415074,0.135597,0.0100567454,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q1.9m.wav
13,13,34,2,1.374822;3.287958,2.0,1,0,,true,0.0117360948,-38.609528,0.00716187076,-42.899470,-4.289943,0.125131,0.00877043142,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q2m.wav
13,13,34,2,1.374822;3.287958,2.1,1,0,,true,0.0117360948,-38.609528,0.00724153448,-42.803388,-4.193860,0.096082,0.0071639302,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q2.1m.wav
13,13,34,2,1.374822;3.287958,2.2,1,0,,true,0.0117360948,-38.609528,0.00729826129,-42.735612,-4.126084,0.067776,0.00505875898,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q2.2m.wav
13,13,34,2,1.374822;3.287958,2.3,1,0,,true,0.0117360948,-38.609528,0.00735490002,-42.668465,-4.058937,0.067147,0.00483395907,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q2.3m.wav
13,13,34,2,1.374822;3.287958,2.4,1,0,,true,0.0117360948,-38.609528,0.00740316175,-42.611655,-4.002127,0.056809,0.00451625784,profile_13_13/mix_02_input.wav,profile_13_13/mix_02_q2.4m.wav
